ShipmentID,Origin,Destination,WeightKG,DistanceKM,DeliveryStatus,ShipmentDate,DeliveryDate,Carrier,CostUSD,ServiceType,Priority
384a60ea-170f-4f4f-9d40-1101033bfb7a,West Brandishire,West Johnhaven,70.37,10508.2,Delivered,2024-11-28,2024-11-28,DHL,23366.56,Overnight,High
f475290b-dc8c-4129-8d2f-9ae8340b5846,Port Kari,New Matthew,668.91,2900.5,In Transit,2024-08-20,,UPS,39430.89,Express,High
5ce67a8a-cbc4-4461-9b62-99c71d83112e,Browningmouth,Markton,727.0,2332.3,Cancelled,2025-04-09,,Starlinks Express,73718.07,Same Day,Medium
ebf2ea98-7492-4c5c-a702-e81de6a37f38,Leeton,Lake Allison,255.65,12467.0,Cancelled,2024-11-20,,DHL,143148.79,Overnight,Medium
e92e6ed4-dd85-4a6c-a514-06d23b29513b,Travisville,New Moniqueton,282.15,11105.0,Cancelled,2024-12-07,,FedEx,151410.22,Overnight,Low
0fccc6c6-fd5a-42e4-9168-f411299fe176,North Kimberly,New Darrellstad,652.83,3633.3,In Transit,2025-07-01,,Starlinks Express,32523.72,Standard,Low
ad45d2e6-85c8-4d57-9dc8-66bbe34f37ce,Johnsonburgh,Stephenbury,863.05,233.9,Cancelled,2025-03-08,,UPS,2023.13,Standard,High
6708736f-374d-4bb2-9495-ad9c9768453f,Leechester,Charlesview,699.37,6448.1,Delayed,2024-08-14,,FedEx,194664.21,Same Day,High
a4954ca4-be03-4622-a851-116ab61fab97,Donaldburgh,Sierramouth,971.4,4447.9,Delayed,2024-08-15,,UPS,200128.29,Same Day,High
20e45722-4f1a-4e42-bbaa-378e333ec6a1,Youngville,Harperland,681.65,14963.6,In Transit,2025-03-08,,Starlinks Express,170582.31,Express,High
56c3a599-acb2-42ab-9b73-57665da5b4c3,East Dakota,New Emilyville,861.84,5325.3,Delayed,2025-05-31,,Royal Mail,145823.34,Standard,High
a6ad8374-a5c5-44c6-9715-585d275c5361,Paulstad,Bradleystad,632.0,8098.4,Cancelled,2025-04-01,,DHL,149537.12,Same Day,Low
f0c998e0-d904-4864-8c45-a9e889b54b74,Stephensonchester,Larsonchester,767.39,8558.7,Cancelled,2025-05-22,,DHL,190763.48,Express,Low
2afbd1f4-a99b-4604-a31c-818c34828f06,New Matthew,Frankchester,576.17,13973.0,In Transit,2024-09-07,,DHL,310242.73,Same Day,Medium
e1645f65-82bd-476b-a915-ce0121b2d1f0,New Jeffrey,Michaelville,689.71,6000.7,Delayed,2025-05-28,,Royal Mail,91628.05,Overnight,Low
7baaee22-5571-4d79-b1b5-5e895dcbeb8a,Smithside,Adamburgh,923.74,8964.5,Delayed,2024-08-26,,Royal Mail,90831.75,Standard,Low
c02cede4-bfba-4a3f-bc30-58b1e4d10e98,Courtneyborough,West Matthew,711.2,9966.9,Delivered,2025-02-26,2025-02-26,FedEx,104140.26,Overnight,Medium
8469c58a-6386-4236-b0e3-05361dcb5541,Palmerfurt,New Veronica,322.57,1969.3,In Transit,2025-06-03,,UPS,27372.69,Same Day,Low
9bde7313-7dc2-459b-babb-aa2773a13f81,East Victoriaside,Aaronburgh,347.74,1616.4,Delayed,2024-09-03,,Starlinks Express,7850.13,Standard,Medium
f567732d-e1f2-49c3-bdc1-3dc75646496c,Josephmouth,Port Bettyburgh,225.35,3930.0,In Transit,2025-01-01,,FedEx,42931.07,Express,Low
d19bdc98-e7bb-4fa3-96d6-6dd936ca2c54,Campbellhaven,New Pamelaside,963.42,554.7,Delivered,2024-07-29,2024-07-29,Starlinks Express,19371.5,Same Day,Low
48ada548-3e63-4880-8459-11753873e7d1,South Sarahburgh,West Nancyberg,472.03,3046.0,Delivered,2025-06-26,2025-06-26,Royal Mail,25861.23,Standard,Low
d6681eae-d97f-445b-aa04-7b7f7e4940ed,North Jennifer,East Johnathanborough,319.27,1727.8,In Transit,2024-09-01,,FedEx,20714.15,Same Day,Medium
ee392ae0-0563-49e7-ba73-11ff61798a4e,Susanbury,Port Joshuahaven,507.14,2542.1,In Transit,2025-01-09,,DHL,47673.1,Standard,Low
84554bb9-9d04-47ee-b1f4-6fc40c81154b,Stonestad,Pamelamouth,374.65,5299.9,Cancelled,2025-05-19,,FedEx,64221.48,Same Day,Low
ff21e0d3-6edb-4c19-9a3d-eba26b5a52e5,East Tonimouth,North Paulmouth,706.09,2793.8,Delivered,2025-04-12,2025-04-12,FedEx,75425.49,Same Day,Medium
b6712b23-e9c1-4e25-8a58-d5475dafffee,Bradfordhaven,Crawfordville,526.58,11020.1,Delayed,2024-12-31,,Royal Mail,104270.21,Express,Low
de770962-f7ab-4d7e-bd26-2b188f2d02df,Lake Timothy,Tylerland,352.46,10879.2,In Transit,2024-12-02,,Starlinks Express,63838.44,Same Day,Low
3bf74472-00d0-403f-90e7-729a34890b55,East Saraville,Myersborough,505.63,4322.0,Cancelled,2025-05-08,,Starlinks Express,108029.83,Overnight,Low
f41e3cef-0fbf-4796-94d3-40819696d17e,Randallburgh,Trevorchester,3.7,6242.9,Delayed,2024-10-29,,UPS,1116.55,Same Day,High
06b0ab03-dd5d-4c08-b835-7a849dc8d3a2,New Aaron,Veronicaland,622.29,9616.0,In Transit,2025-02-12,,FedEx,219569.77,Standard,High
afc84f45-a6af-4792-8e6f-1b2e61232501,East Eric,East Katrina,227.12,10580.6,Delivered,2024-07-08,2024-07-08,FedEx,43692.9,Standard,Medium
d62d044d-1cc8-4f1b-941a-1bdf75ad36d7,Robertchester,Lake James,778.21,3685.0,Cancelled,2024-09-15,,UPS,75484.25,Express,Medium
6575f7c5-fa8e-4c03-9d1a-5e2bfa08608d,Lake Sandraville,New Alfred,170.64,2952.9,In Transit,2024-08-16,,Royal Mail,9214.65,Express,Medium
de7ed403-0364-47bb-ac23-c86800a62063,Brownberg,Port David,954.82,1864.6,Delayed,2024-07-06,,DHL,60357.41,Same Day,Low
83936c94-1c38-4421-a1b0-802ad577fb96,Lake Brent,Rachelmouth,621.12,4969.9,In Transit,2024-10-30,,FedEx,135892.41,Express,High
f831a192-914a-402b-9c18-ee222ce16685,New Faith,South Walter,87.62,8655.5,In Transit,2025-03-11,,UPS,24509.83,Overnight,High
c8a68cc6-d69a-4abf-b021-561aed49504f,Port Michealport,Thomasview,753.57,4164.8,Delivered,2025-06-08,2025-06-08,FedEx,32223.59,Same Day,Low
87d9d28a-38c3-4fa8-baa1-b3e54ed02414,Port Kimport,Greenview,743.76,178.2,In Transit,2025-04-01,,Royal Mail,2001.45,Standard,Low
4dabaa29-f1aa-4a46-a86f-d72e91ca1b7b,Robertsberg,Davidberg,439.76,5130.6,Delivered,2024-09-16,2024-09-16,FedEx,79341.93,Standard,High
1015fa46-9fc8-4db3-8b6d-7bfba0ad2ca7,Adammouth,East Dominiqueberg,608.15,7467.5,Delayed,2025-02-03,,UPS,156261.06,Standard,High
c161e4a8-5cd1-4334-8ce1-697712a24bc6,Romerobury,South Kimberly,201.86,4761.2,Cancelled,2025-03-06,,Royal Mail,10711.38,Same Day,Medium
75fcd99f-3316-4990-b851-9cea630f0edf,Seanland,Lake Kelsey,110.77,10465.1,Cancelled,2024-10-28,,UPS,21896.34,Same Day,High
8406632c-3461-4a08-b850-624a27b828e1,Burtonfurt,Smithton,228.3,5479.7,Cancelled,2024-09-13,,Starlinks Express,17300.27,Overnight,Low
9a984d4f-7ea4-4743-a0d7-d2e67826daa7,Sullivanshire,South Terrence,781.61,9471.2,Delayed,2025-03-05,,FedEx,243600.25,Standard,Medium
0d5f16b9-27b9-4aa3-af63-9c227c473835,East Stephanieville,North Kenneth,715.17,3139.1,Delivered,2024-09-15,2024-09-15,FedEx,91458.2,Express,High
ad9f341a-9742-4cff-822c-6d82da46b2bd,West Natalie,North Katherinemouth,899.44,1365.6,Delivered,2025-02-07,2025-02-07,DHL,16801.69,Overnight,High
a043a657-b4c7-4736-be04-1e8c8806f560,Johnside,Hughesside,585.25,13217.4,Delivered,2024-07-11,2024-07-11,DHL,214523.38,Standard,High
4bcb9270-29cf-4703-a96d-670e4339e8ae,Jonfort,Davisshire,511.73,9484.2,Cancelled,2024-11-07,,Royal Mail,51733.13,Standard,Low
12b556df-befc-41a7-94d5-52b2228c1129,Chavezfurt,Port Danielberg,555.41,8942.2,Delayed,2024-08-29,,Starlinks Express,59611.26,Standard,Low
f17acab9-30fa-4544-8607-42f46ad648ed,Ramseyshire,Matthewbury,960.73,6126.3,Cancelled,2025-02-11,,Starlinks Express,280389.39,Overnight,Low
ec6de728-1295-4879-a5ae-4e862dd6b720,Port Leroy,New Robert,856.26,1159.2,In Transit,2024-12-10,,Royal Mail,23283.27,Standard,High
f7294e5f-305f-4b19-b80d-2121d7bb6638,South Kathleen,East Alex,297.43,12503.1,Cancelled,2024-10-24,,DHL,95372.86,Express,High
0fbe4183-1581-408e-8171-32fce219b514,Johnsonton,Simpsonfurt,899.68,1792.0,In Transit,2025-03-01,,DHL,35706.6,Overnight,High
d1efb10b-047b-48a0-a0ae-3e7d66d4bc3a,Darrenville,Jerryport,203.25,13735.4,Cancelled,2024-07-04,,DHL,95477.52,Same Day,Low
c64e58d4-cd15-46ad-a5ed-c6c812895c90,Wellsport,Tiffanymouth,165.45,5098.4,Delayed,2024-12-13,,UPS,26835.44,Express,Medium
f4ba191c-a64d-44b3-b904-777e578e8ee0,Loriview,Leetown,199.52,2777.9,Cancelled,2025-05-15,,FedEx,5615.3,Express,Low
e08767d2-46a0-4522-8b05-d86e855a32b7,West Anthonyberg,New Amanda,129.74,6796.2,Cancelled,2024-12-22,,Starlinks Express,23186.84,Standard,High
c7ba9c33-2176-4bde-8b3d-46837e27b302,New Randallbury,Lake Jeffrey,224.83,3586.1,Cancelled,2024-11-17,,Royal Mail,28290.93,Overnight,High
1d23b257-4f13-452f-aeb3-e9725c2b18ca,West Michaelmouth,South Vickie,369.81,2498.1,In Transit,2024-11-30,,DHL,41382.6,Standard,Medium
c8021e81-6f01-4c02-99a0-90794bba3478,Port Bobby,Gregoryfort,911.88,5099.4,Delivered,2024-09-29,2024-09-29,Starlinks Express,219008.37,Standard,Medium
5ff10824-ebed-4124-ae69-04c1958069ce,Andreamouth,Johnsonside,490.26,14307.6,In Transit,2024-09-22,,Starlinks Express,276547.63,Overnight,Medium
7704608a-6ffb-4e37-b699-7b9317d751f7,Christopherport,Sheltonstad,166.77,11048.9,In Transit,2025-01-27,,UPS,33785.13,Express,Medium
782cbc18-84af-4779-99d5-48a1c144301f,Nguyenberg,Cooperport,755.55,14137.5,Delivered,2024-07-30,2024-07-30,Royal Mail,185878.46,Same Day,High
d6c229fd-392c-4276-88d0-55d103f6983a,New Emily,Port Frederickland,595.14,1947.6,Cancelled,2025-05-08,,FedEx,32604.49,Overnight,Low
153c446e-3883-4db0-a8b9-7dec0eeee697,Anthonyton,Lake Abigail,126.83,5094.3,Cancelled,2025-06-19,,UPS,28326.44,Express,Medium
e6d4bb16-5f53-4ccb-b706-f67e3c051c22,New Tammy,Donnaborough,742.8,594.5,Cancelled,2025-04-12,,Royal Mail,13334.66,Express,Low
6d43e970-caa2-4e1c-bf07-819d7ba1fc0e,East Dustinville,Matthewshire,624.38,2324.5,Cancelled,2024-12-01,,UPS,41558.82,Same Day,High
00d0a932-76cd-4484-9522-92ecf050f5a6,Port Amyborough,Berryland,905.04,9108.6,Delayed,2025-07-02,,DHL,410047.44,Express,Low
b0383a40-2787-49ed-bae0-f180bc24b768,New Carol,Meganchester,65.22,7294.7,Delivered,2025-04-17,2025-04-17,DHL,12355.13,Standard,Low
235dd9d4-41eb-4833-b017-269a07e79ba0,Denisemouth,Kimberlystad,771.22,3948.2,Delivered,2025-03-29,2025-03-29,Starlinks Express,51869.75,Standard,High
cc9a809e-ee5b-4f04-b8a7-5d9bf9a169c6,Grantfort,Georgeshire,487.94,14008.7,Delivered,2024-10-14,2024-10-14,DHL,201875.97,Overnight,Low
b0e09002-2e9a-4904-8aab-91fff36c351b,New Nicholas,Alvaradofort,937.57,10447.5,Delivered,2025-02-23,2025-02-23,Royal Mail,186804.73,Express,Medium
818cb333-d8a1-440d-bace-6215d68a8bd2,Powellstad,Fowlerchester,113.2,5609.4,Delayed,2024-08-17,,Starlinks Express,22011.77,Standard,High
5fd8723e-b5b8-4a80-922a-9d494dc95bc1,Port Nathaniel,South Troy,867.46,13364.2,Delayed,2025-03-12,,FedEx,209886.47,Same Day,Low
4d2b45cd-4ce8-429e-ae45-f895c426e5cc,Harriston,Jessicatown,781.83,5878.0,In Transit,2025-01-28,,UPS,151656.66,Standard,High
a6dd203c-4bcf-42bd-86c5-66b175c99414,Pachecoville,Kathyland,466.78,10202.4,Cancelled,2025-04-04,,DHL,70292.39,Same Day,High
e761208f-337c-4d1c-a5f1-246a6ccdd9e1,South Brianside,New Shannon,569.84,6260.2,Cancelled,2024-08-27,,DHL,114617.42,Express,High
5ec17508-4c09-45d3-9a5c-5d2ac4130faa,East Alexanderbury,Duffymouth,48.01,2705.3,Cancelled,2025-02-05,,FedEx,5014.23,Standard,Medium
a3ec4574-f0e2-41fe-a6eb-b5cb82d8975d,Paulmouth,Lake Stephenhaven,938.9,1639.8,Cancelled,2025-03-13,,Royal Mail,46247.4,Same Day,Low
586042c3-49b4-463b-a1aa-aa7bf118841b,Browntown,Jamesport,73.85,12589.4,Delivered,2024-12-09,2024-12-09,UPS,38551.01,Express,Low
4004da40-1122-4e73-90c5-51be4f799887,South Tyler,East Ryanborough,940.25,8661.0,Delayed,2025-03-22,,FedEx,198061.05,Overnight,Low
5c67a7f9-7f71-4af5-844a-4f55320bdcc6,Melissabury,Kellertown,164.92,4706.1,Delayed,2024-11-02,,DHL,16716.92,Overnight,Low
4a2b6399-2578-4d77-bd0a-4ea3af842a74,Lisaside,Port Karen,863.14,1985.0,Cancelled,2024-08-30,,UPS,28010.59,Standard,Medium
d46e4650-8586-489f-92be-38e0666e9455,Raymondfurt,Bentonbury,308.35,12075.0,In Transit,2024-12-31,,UPS,110127.48,Overnight,Medium
d80515fc-0826-4a5e-ac03-6f5b82f224ba,Fowlerstad,Kimberg,749.67,7131.2,Delayed,2025-06-12,,FedEx,86785.84,Overnight,Medium
05b76539-9028-4620-b6fd-d9334decf00b,New Isaiahville,Joshuachester,123.17,10677.3,In Transit,2025-05-20,,UPS,63211.03,Standard,Medium
2fdf770a-5896-4cc7-b699-7fd1f0327326,Paulstad,Lake Lindsey,3.29,11583.3,Delivered,2024-07-26,2024-07-26,DHL,1133.27,Overnight,High
516612c7-70aa-4a60-93f4-7a716135a0d1,East Jessicafurt,South Amberville,353.31,2735.1,In Transit,2025-04-01,,UPS,30964.94,Same Day,High
e77110f0-2c25-4349-a213-eb6ac1a62818,Trujillofort,Murphyton,296.51,3867.8,Cancelled,2024-10-17,,Starlinks Express,50097.96,Standard,Medium
5d8d3559-0c0c-4416-82e9-691d3eefc8b3,Dylanhaven,Lisaberg,730.93,11579.1,In Transit,2024-12-14,,Starlinks Express,104609.09,Express,Low
f8d54b4b-88fa-4b8b-b226-2ac21dfebaba,Port Nancy,West Carolynside,790.85,11382.9,Delayed,2025-02-12,,Starlinks Express,214251.59,Standard,Medium
73708245-406d-4b0e-baac-70f03483e35d,Scottton,Fergusonview,765.71,4936.1,In Transit,2024-10-22,,DHL,77637.15,Standard,Low
4c3a82d7-cee0-4854-a1d9-73acce7fbb64,Lake Angela,East Robert,96.03,3372.1,In Transit,2025-05-07,,Starlinks Express,5774.05,Overnight,High
07249d06-96c0-4996-8bca-0bc86b382678,South Stephanie,Thomasbury,668.86,14498.1,Cancelled,2025-04-25,,Starlinks Express,340297.29,Express,High
2589e84a-8b6f-4151-94ec-a396f5003416,Mayhaven,Clarkberg,746.3,2139.8,In Transit,2025-03-20,,Royal Mail,65849.39,Same Day,Low
d77ec2c5-63a0-4e1c-aa13-0ad250e4f20c,West Anneside,Whitebury,250.07,2487.8,Cancelled,2025-01-22,,FedEx,10569.26,Overnight,Medium
df4d069d-a738-480b-a871-90846545e37e,Jessicaton,South Tonyburgh,712.0,12837.1,Delayed,2024-09-28,,Starlinks Express,259952.63,Overnight,Low
714b8175-5384-49b9-8b66-a4e9903aa874,Rosston,Lake Charlesburgh,661.63,4879.7,Delivered,2025-04-16,2025-04-16,UPS,58127.26,Same Day,Low
b64debd6-450e-404f-9775-c7455ce2b5a1,New Juliaville,Harrellbury,297.72,3461.8,Cancelled,2025-06-07,,Royal Mail,34946.86,Overnight,Medium
37abb6ee-893d-47df-8aa4-5adc01e459c3,West Lindsayview,North Haley,854.06,7796.1,Cancelled,2024-09-19,,UPS,265713.74,Express,Low
4bf1ac82-a782-4b73-a7ff-9220063781eb,North Meganmouth,Port Robert,653.93,523.8,Cancelled,2025-03-25,,FedEx,12989.99,Same Day,Low
f0c19859-f0c5-44cf-9c6b-260289e4faa4,Dylanmouth,New Jefferyland,178.6,13927.3,Delayed,2024-07-16,,FedEx,96261.5,Same Day,Medium
557aab16-316d-47da-baab-578303499bcf,Port Jenniferfurt,Anthonyhaven,503.29,6828.0,Cancelled,2024-10-30,,DHL,154001.79,Express,High
a170133b-6a29-4ce6-a419-fc87dc848882,Davidmouth,Melissachester,452.37,7686.0,Delivered,2025-03-23,2025-03-23,Starlinks Express,83022.97,Overnight,Medium
0b3ee51a-864f-44fe-83df-2bba79355ede,East Joshuafurt,North Kristina,640.35,7343.3,Delivered,2025-02-06,2025-02-06,FedEx,133372.49,Express,High
9299b76a-c18b-496d-bd2d-036e4da1e0c5,Codybury,East Alexis,897.14,11963.1,Delayed,2025-01-13,,DHL,408352.27,Express,Low
a43af1dd-1b44-4f38-bb58-dfae0422ed46,North Jeremy,Port Sabrinastad,411.69,8071.3,Delayed,2024-09-09,,Royal Mail,62287.96,Express,Medium
737e9bb6-91a0-48dd-b0e6-0d627b298bf6,Jamesland,Justinview,196.32,5130.7,Delayed,2025-06-28,,Royal Mail,22933.21,Overnight,Medium
a65f31b3-cac5-4130-ae67-804b861b15ee,Ruizbury,East Stephen,63.74,122.2,In Transit,2025-02-06,,Starlinks Express,135.12,Same Day,High
f75809c0-a6fb-4c60-af7e-3a1f54bf1417,Doughertymouth,North Charlestown,337.9,14905.9,In Transit,2025-05-26,,Starlinks Express,175622.0,Same Day,High
35a22dfa-2d6b-495a-bf3b-beb037430bb8,West Jamesville,Port Douglas,293.27,4499.1,Delivered,2024-09-25,2024-09-25,DHL,47315.37,Same Day,Medium
60562869-d537-4421-ab56-1a5eac988b9d,Kingshire,Alexberg,723.01,1248.1,Delivered,2024-10-22,2024-10-22,Royal Mail,23911.41,Overnight,Low
97168062-9e20-4bda-ae0b-187f7d375fc3,Kimville,Michaelhaven,641.87,5309.9,Delayed,2025-06-17,,Royal Mail,148639.53,Same Day,Medium
6b31e108-7704-49d1-bbc6-0d663c1ec7ea,East Jeremy,Lake Karen,744.45,12836.9,In Transit,2025-05-26,,Royal Mail,373582.08,Overnight,Low
c320f7ec-5fa9-4166-b1fb-126208ed6847,North Anthony,Clineberg,441.67,14951.0,Delayed,2024-12-14,,DHL,96593.89,Same Day,High
799cea98-b0b9-495a-a511-d80f047f8c19,Ericastad,Robertfort,321.21,13972.6,In Transit,2025-06-25,,Royal Mail,70417.58,Standard,High
7f58e455-f219-43d4-bd7a-2404e1f368e2,Port Kristenmouth,Beasleyport,854.48,12109.5,In Transit,2025-01-05,,UPS,259354.86,Standard,Low
f03ba94e-54c4-4045-9877-340288a91d33,Thomasport,New Tiffany,159.03,5258.4,In Transit,2025-01-24,,FedEx,19414.38,Express,Low
56491875-f706-49ab-904d-24f97c853300,West Donaldtown,New Brittneychester,916.41,10658.3,Delivered,2025-04-07,2025-04-07,DHL,253379.2,Overnight,Low
e5e49128-053a-42fa-9a0f-bde11e30b513,Kennedymouth,Lynnshire,634.85,6695.4,Delivered,2024-09-12,2024-09-12,UPS,123150.11,Same Day,High
78ad3faf-2e63-4226-bc92-27918ba63a21,Taylorbury,East James,388.54,13161.6,Cancelled,2024-09-13,,Starlinks Express,180292.15,Express,Low
334e4361-6aa4-4ec4-86d3-07078409ab38,Chapmanhaven,Mezastad,413.3,2031.4,Delayed,2024-08-26,,FedEx,40036.3,Standard,Low
33cf0ade-5a94-46f6-98cb-3078712f8255,Port Mauriceville,West Georgeshire,690.06,7670.7,In Transit,2024-12-04,,UPS,146927.2,Overnight,Low
50860ba2-a047-442e-a565-b9f8550d4ec3,East Monica,Bowenview,140.18,7565.3,Delayed,2025-01-17,,Starlinks Express,30591.81,Same Day,Medium
0d4ef7ae-8779-4f35-8258-f8960922c1f4,Chasefort,West William,185.84,9956.3,Cancelled,2024-08-02,,FedEx,32007.54,Overnight,High
aaa02865-bd96-445f-9e62-741e23c6fcbd,Woodsburgh,North Melissaland,895.87,14920.4,Cancelled,2025-01-12,,FedEx,584600.22,Overnight,Medium
f1a8c415-443d-4366-aa18-94d5cc761532,Jonesberg,East Derricktown,726.31,6150.2,Delayed,2024-12-30,,UPS,174032.09,Express,High
14449471-149f-4621-af89-9a4dc18b6edf,South Jennifer,Martinezfort,276.94,9309.0,In Transit,2024-10-12,,Royal Mail,77756.79,Overnight,Low
e06e19af-14f8-468c-8049-036ee48d1964,Jacksonfurt,Kathrynside,953.35,13289.7,Delivered,2024-07-04,2024-07-04,UPS,255014.84,Express,Low
153725f9-0be2-4cbf-8480-630d211b447a,Faulknerberg,Pricemouth,33.42,3379.2,In Transit,2025-04-22,,Royal Mail,3270.22,Express,Low
8451e14d-8134-4d4e-8255-4f2803d86e2e,Briannachester,East Josephview,165.48,2537.6,In Transit,2024-09-22,,FedEx,20989.11,Standard,High
06327683-f40f-466f-9a68-bd5d54a02a06,North Latoya,North Frankbury,967.55,2436.5,Cancelled,2025-04-23,,Royal Mail,100633.88,Express,High
b3810f0e-fcac-4a79-90a6-7cd1f4fd8a29,Cherylside,Smithmouth,428.31,11075.8,Delayed,2024-11-04,,FedEx,77122.73,Express,Low
14fad131-d919-4f45-a058-c5e604c54a48,Lake Kevinland,North John,982.8,9146.5,Cancelled,2024-10-10,,FedEx,231315.02,Express,High
8e2c8754-19fe-4241-b4d9-da73d7384b68,Jacksonfort,Pearsonfurt,472.1,5030.5,In Transit,2025-04-23,,UPS,84766.77,Overnight,Medium
86ff65a0-5e00-4159-87d4-da9a57b429cb,West Cynthiaside,Millerfort,486.52,3309.5,Cancelled,2024-11-17,,Royal Mail,40634.16,Same Day,High
96b2ef6d-4d69-4815-a6de-a71960ac05cc,Bonnieton,New Maria,87.77,1177.1,Cancelled,2025-05-12,,DHL,2715.12,Same Day,High
9ae2e92e-76b0-4b32-9235-9c571f3149b2,Lake Scott,Martinstad,660.48,11460.0,Delivered,2024-09-22,2024-09-22,UPS,117330.2,Express,Medium
a7ee4b8b-79b5-4ab5-87c1-9c5d9e1f3283,Davidmouth,South Gregoryfurt,952.7,5564.3,Cancelled,2024-07-18,,DHL,150974.36,Overnight,Low
de9d6dfe-7110-439e-808b-e77496e1d683,Wilkinsport,South Karenton,567.22,4267.2,Delayed,2024-12-17,,FedEx,116731.35,Express,Medium
c5af26e7-f04e-46e6-b89d-adf255d2ade7,West Justinberg,Brandonchester,840.26,11423.3,Cancelled,2025-06-18,,DHL,362675.7,Overnight,Low
910fd6a7-9972-4780-b6d6-b7fd044bca90,East Juanburgh,North Courtneyview,173.17,11567.5,Delivered,2024-10-06,2024-10-06,FedEx,84606.58,Overnight,Low
952e88f7-b2b8-40a8-b0ef-f29b122384a3,North James,New Cliffordton,434.61,3339.2,In Transit,2025-05-20,,FedEx,21556.42,Overnight,Low
fa7a1e12-39b3-4dd7-be7a-aeffd25f3189,Adamsville,East Kathrynburgh,940.77,12796.2,Cancelled,2024-10-08,,FedEx,446766.85,Overnight,High
983388f7-8524-4280-96c2-c680a6b5813a,Starkfurt,East Emilyfurt,487.84,7818.9,Delivered,2025-04-23,2025-04-23,DHL,130673.34,Same Day,Low
1811c8fb-4296-4cf2-9024-7f9ff121a025,Ellisport,Nicoleton,954.09,7306.2,Delayed,2024-07-16,,UPS,90253.14,Standard,Medium
6f57eaa1-428f-4b1d-837a-c03c0e7f0ae7,Carrieville,Dudleytown,514.48,1720.4,Cancelled,2025-02-15,,UPS,13322.9,Standard,Low
e9b64f20-fc7c-4b20-a3c2-2c2a19301031,Loweryport,Oconnellfurt,292.65,9254.4,Cancelled,2024-07-08,,Royal Mail,90578.78,Standard,Medium
eb0d074c-f2bb-4426-a756-a8ac27be8f39,Walterview,Davisborough,305.81,11418.5,Delivered,2025-05-14,2025-05-14,UPS,140317.22,Same Day,Low
2d685251-d517-4a11-8fa1-78d1630663a5,Jonathanside,Lake Rachel,624.39,7538.2,Delivered,2025-01-04,2025-01-04,FedEx,94970.84,Same Day,High
bf8a7ddf-f515-42b7-9a54-207384ef6903,Lisafort,South Latoyahaven,503.13,3237.8,Delayed,2024-12-11,,FedEx,71378.55,Express,Low
0c605f8d-6c23-4547-9ef4-1921bbc914da,Colonmouth,North Christina,663.25,14003.9,Delivered,2024-08-03,2024-08-03,FedEx,389284.07,Same Day,Low
929d1994-9e51-4b8b-b723-16d662de6760,Holmeschester,Williamsstad,295.66,7835.9,In Transit,2024-07-16,,Starlinks Express,74869.66,Express,Low
1421aebd-2e23-4bae-9ec8-71335425f065,Williamsburgh,Brewerport,528.45,1337.0,Delivered,2025-02-02,2025-02-02,Starlinks Express,10233.12,Express,Low
ff08b661-d590-4b8d-b4b1-c28ebd5e7ca7,North Katherine,Shelleyfurt,50.63,5878.0,In Transit,2025-01-21,,DHL,3090.52,Standard,High
e08debe8-8964-4761-ad78-f204f8506c99,Holmestown,West Lindamouth,566.6,11726.3,Delivered,2024-08-24,2024-08-24,Royal Mail,114385.28,Express,High
c773c0ef-4715-4a35-b1b6-f96f5c9d4514,Teresaton,Mercerville,829.58,1048.8,Delivered,2025-06-03,2025-06-03,Starlinks Express,29042.05,Overnight,Low
cdc83372-8973-41e4-aa3b-15e7e6081b21,Tammybury,Lake Josephfort,381.54,7311.8,Delayed,2024-11-08,,DHL,110767.94,Same Day,Low
5f92fe61-4f28-4167-bcb3-375ba2209a69,Thomasfurt,New Christopherberg,862.56,1584.7,Cancelled,2025-06-23,,DHL,16754.23,Standard,Low
0be884fb-5295-4693-bc1b-d58787b96cae,Carterburgh,Victormouth,2.08,14301.4,In Transit,2025-03-16,,Starlinks Express,1405.04,Standard,Low
cdd61e57-5162-4745-ac69-84c2eb850986,Benjaminfurt,West Marktown,339.69,578.7,In Transit,2025-01-21,,Starlinks Express,8417.83,Standard,Low
e3f08de4-343e-4fab-9654-482eee8099eb,West Amandaville,Glasshaven,337.73,14250.9,In Transit,2025-06-11,,Starlinks Express,138729.71,Standard,Medium
ac7e93e3-d937-4a1d-9e70-d15856d4257d,Meganborough,Collinsburgh,307.19,14978.7,In Transit,2024-09-24,,Royal Mail,113814.82,Overnight,High
50bbbf21-c6b1-4ca8-b832-346d12e740fc,Anthonyfurt,Pricehaven,663.84,198.4,Cancelled,2025-02-08,,UPS,4345.09,Overnight,Medium
037deff6-673f-4961-864a-45928a1480bb,Davidburgh,Port Williamshire,47.97,8720.0,Cancelled,2025-02-06,,FedEx,14678.2,Express,Low
b8d0c81b-7840-4c45-a6e8-285634f33510,Amyside,North Kristin,928.21,14396.7,Delivered,2025-01-17,2025-01-17,Starlinks Express,613213.92,Same Day,Medium
347f4166-a123-4f96-9f28-5ca1a5f970c2,Mortonside,Jeanetteview,762.82,4253.5,Delivered,2025-04-10,2025-04-10,UPS,138689.63,Express,Low
ac420b50-228b-4750-9ce0-94401b7675ee,Howardview,Josephview,532.14,3864.2,Delivered,2025-05-24,2025-05-24,UPS,84887.05,Same Day,Low
